Round ID,Company ID,Organization Name,Organization Name URL,Organization Founded Year,Investor ID,Investor Name,Investor URL,Investor Founded Date,Investor Longitude,Investor Latitude,Company Longitude,Company Latitude,Number of Investments,Number of Portfolio Organizations,Number of Lead Investments,Number of Exits,Lead,Specific VC Binary,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Target VC,Distance km,Local Investor,Announced Date,Investment Year,Investor Founded Year,Investor Age at Investment,num_investors,Syndication Role,Seed Investor Same City,Seed Lead Investor Same City,Country,Headquarters Country,Homecountry Investor,Homecountry Lead Investor,Seed Investor Within 50km,Seed Lead Investor Within 50km,Investor Distance to Hub,Hub_VC_Flag,Hub_Lead_VC_Flag
061420,014216,Raspberry Circle,https://www.crunchbase.com/organization/blueheart,2019,000005,Antler,https://www.crunchbase.com/organization/antler-be9c,2018-01-01,103.85007,1.28967,-0.1440551,51.4893335,"1,778",,789,12.0,True,False,False,False,False,False,True,10856.912543700852,False,2019-08-28,2019,2018.0,1.0,1,Lead,False,False,Singapore,United Kingdom,False,False,False,False,8724.631996768945,False,False
061421,014290,Supportwave,https://www.crunchbase.com/organization/nerdapp,2019,002437,Fuel Ventures,https://www.crunchbase.com/organization/fuel-ventures-fund,2013-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,186,140.0,137,6.0,True,False,False,False,False,False,False,0.0,True,2021-08-01,2021,2013.0,8.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061423,014389,WiseWorks,https://www.crunchbase.com/organization/wiseworks-6cf7,2019,005102,Istcapital,https://www.crunchbase.com/organization/istcapital,,4.5883596,51.9312552,-0.1440551,51.4893335,13,10.0,5.0,1.0,False,False,False,False,False,False,False,329.68707761501247,False,2022-07-04,2022,,,2,Co-Investor,False,False,The Netherlands,,False,False,False,False,53.32958703359387,False,False
061423,014389,WiseWorks,https://www.crunchbase.com/organization/wiseworks-6cf7,2019,003690,R42 Group,https://www.crunchbase.com/organization/r42-group,2004-01-01,-122.1561814,37.4383017,-0.1440551,51.4893335,28,21.0,7,0.0,False,True,False,False,False,False,False,8636.11288597895,False,2022-07-04,2022,2004.0,18.0,2,Co-Investor,False,False,United States,,False,False,False,False,8194.718001932399,False,False
061425,014622,First Longevity,https://www.crunchbase.com/organization/first-longevity,2019,003732,LongeVC,https://www.crunchbase.com/organization/longevc,2020-01-01,8.9520281,46.0050102,-1.2578499,51.7520131,20,19.0,5,1.0,False,True,False,False,False,False,False,981.1627747018059,False,2020-08-04,2020,2020.0,0.0,2,Co-Investor,False,False,Switzerland,United Kingdom,False,False,False,False,62.89993659066194,False,False
061425,014622,First Longevity,https://www.crunchbase.com/organization/first-longevity,2019,001946,Longevitytech.fund,https://www.crunchbase.com/organization/longevitytech-fund,2020-01-03,-80.0830984,26.3586885,-1.2578499,51.7520131,47,40.0,13,2.0,False,False,False,False,False,False,False,6989.582166561983,False,2020-08-04,2020,2020.0,0.0,2,Co-Investor,False,False,United States,United Kingdom,False,False,False,False,6628.152912963842,False,False
061426,014413,symmetrical.ai,https://www.crunchbase.com/organization/symmetrical-ai,2019,001010,Angel Invest,https://www.crunchbase.com/organization/angel-invest-ventures,2018-01-01,13.3989367,52.510885,-0.1440551,51.4893335,111,89.0,3,4.0,False,False,False,True,False,False,False,932.6577677712299,False,2020-04-05,2020,2018.0,2.0,6,Co-Investor,False,False,Germany,United Kingdom,False,False,False,False,0.0,True,False
061426,014413,symmetrical.ai,https://www.crunchbase.com/organization/symmetrical-ai,2019,000106,Market One Capital,https://www.crunchbase.com/organization/market-one-capital,2017-12-01,6.1342493,49.5999681,-0.1440551,51.4893335,57,36.0,20,6.0,False,False,False,False,False,False,False,490.64828545674493,False,2020-04-05,2020,2017.0,3.0,6,Co-Investor,False,False,Luxembourg,United Kingdom,False,False,False,False,187.86111056616966,False,False
061426,014413,symmetrical.ai,https://www.crunchbase.com/organization/symmetrical-ai,2019,000004,Plug and Play,https://www.crunchbase.com/organization/plug-and-play-ventures,2006-01-01,-122.036349,37.3688301,-0.1440551,51.4893335,"2,068",,239,194.0,False,False,True,False,False,False,True,8636.886461759219,False,2020-04-05,2020,2006.0,14.0,6,Co-Investor,False,False,United States,United Kingdom,False,False,False,False,8195.194100247714,False,False
061426,014413,symmetrical.ai,https://www.crunchbase.com/organization/symmetrical-ai,2019,000806,Global Founders Capital,https://www.crunchbase.com/organization/global-founders-capital,2013-01-01,13.3989367,52.510885,-0.1440551,51.4893335,996,698.0,255,104.0,True,False,False,False,False,False,False,932.6577677712299,False,2020-04-05,2020,2013.0,7.0,6,Lead,False,False,Germany,United Kingdom,False,False,False,False,0.0,True,True
061426,014413,symmetrical.ai,https://www.crunchbase.com/organization/symmetrical-ai,2019,000092,Finch Capital,https://www.crunchbase.com/organization/finch-capital,2013-01-01,4.8924534,52.3730796,-0.1440551,51.4893335,72,44.0,38,13.0,False,False,False,False,False,False,False,358.9453408629936,False,2020-04-05,2020,2013.0,7.0,6,Co-Investor,False,False,The Netherlands,United Kingdom,False,False,False,False,0.0,True,False
061426,014413,symmetrical.ai,https://www.crunchbase.com/organization/symmetrical-ai,2019,000822,Partech,https://www.crunchbase.com/organization/partech,1982-01-01,2.3483915,48.8534951,-0.1440551,51.4893335,591,381.0,168,107.0,False,False,False,False,False,False,True,342.60840402510934,False,2020-04-05,2020,1982.0,38.0,6,Co-Investor,False,False,France,United Kingdom,False,False,False,False,0.6205248203240027,True,False
061427,014242,RacketPal,https://www.crunchbase.com/organization/racketpal,2019,004992,Fortech Investments,https://www.crunchbase.com/organization/fortech-investments,2021-01-01,23.5899542,46.769379,-0.1440551,51.4893335,16,14.0,7.0,0.0,False,False,False,False,False,False,False,1795.7585421420035,False,2021-05-20,2021,2021.0,0.0,1,Co-Investor,False,False,Romania,,False,False,False,False,565.1686338687408,False,False
061428,014431,SeeMeHired,https://www.crunchbase.com/organization/seemehired,2019,004524,Co-FundNI,https://www.crunchbase.com/organization/co-fundni,2014-01-01,-5.9277097,54.5975804,-5.9277097,54.5975804,40,34.0,7.0,4.0,False,False,False,False,False,False,False,0.0,True,2021-03-30,2021,2014.0,7.0,1,Co-Investor,True,False,United Kingdom,,False,False,True,False,140.48988071186716,False,False
061430,014619,Good Life Sorted,https://www.crunchbase.com/organization/good-life-sorted,2019,005481,Caygan Capital,https://www.crunchbase.com/organization/caygan-capital,2004-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,6,6.0,1.0,1.0,False,False,False,False,False,False,False,0.0,True,2022-07-05,2022,2004.0,18.0,3,Co-Investor,True,False,United Kingdom,,False,False,True,False,4.639509600861927,True,False
061430,014619,Good Life Sorted,https://www.crunchbase.com/organization/good-life-sorted,2019,001258,InReach Ventures,https://www.crunchbase.com/organization/inreach-ventures,2015-09-01,-0.1440551,51.4893335,-0.1440551,51.4893335,41,34.0,24,7.0,True,False,False,False,False,False,False,0.0,True,2022-07-05,2022,2015.0,7.0,3,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061430,014619,Good Life Sorted,https://www.crunchbase.com/organization/good-life-sorted,2019,002757,Hermesa,https://www.crunchbase.com/organization/hermesa,2020-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,24,24.0,0,0.0,False,True,True,False,False,False,False,0.0,True,2022-07-05,2022,2020.0,2.0,3,Co-Investor,True,False,United Kingdom,,False,False,True,False,4.639509600861927,True,False
061431,014399,CRANQ,https://www.crunchbase.com/organization/cranq,2019,000907,Venrex,https://www.crunchbase.com/organization/venrex-investment-management,2002-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,198,127.0,70,18.0,True,False,False,False,False,False,False,0.0,True,2021-08-10,2021,2002.0,19.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061435,014491,Mileus,https://www.crunchbase.com/organization/mileus,2019,000125,DEPO Ventures,https://www.crunchbase.com/organization/depo-ventures,2016-01-01,14.4464593,50.0596288,-0.1440551,51.4893335,40,34.0,8,2.0,True,False,False,False,True,False,False,1036.4103703773474,False,2021-12-02,2021,2016.0,5.0,1,Lead,False,False,Czech Republic,United Kingdom,False,False,False,False,0.0,True,True
061437,014382,Decorte Future Industries,https://www.crunchbase.com/organization/decorte-future-industries,2019,000001,Techstars,https://www.crunchbase.com/organization/techstars,2006-08-01,-105.270545,40.0149856,0.1186637,52.2055314,"6,189",,"3,257",527.0,True,False,True,False,False,False,True,7499.722162693995,False,2021-03-25,2021,2006.0,15.0,2,Lead,False,False,United States,,False,False,False,False,7074.62270759632,False,False
061437,014382,Decorte Future Industries,https://www.crunchbase.com/organization/decorte-future-industries,2019,002402,Innovate UK,https://www.crunchbase.com/organization/innovate-u-k-,1959-07-01,-1.841922,51.6057801,0.1186637,52.2055314,"1,124",902.0,826,68.0,False,False,False,False,False,False,False,150.1199606364191,False,2021-03-25,2021,1959.0,62.0,2,Co-Investor,False,False,United Kingdom,,False,False,False,False,43.42956435381777,False,False
061439,014505,Alloxentric,https://www.crunchbase.com/organization/alloxentric,2019,002511,Concept Ventures,https://www.crunchbase.com/organization/concept-vc,2018-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,88,76.0,38,2.0,True,False,False,False,True,False,False,0.0,True,2021-02-25,2021,2018.0,3.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061440,014272,Stakester,https://www.crunchbase.com/organization/stakester,2019,004266,GFR Fund,https://www.crunchbase.com/organization/gfr-fund,2016-01-01,-95.504686,30.1734194,-0.1440551,51.4893335,76,64.0,6.0,6.0,False,True,False,False,False,False,False,7776.961993981003,False,2020-09-01,2020,2016.0,4.0,2,Co-Investor,False,False,United States,United Kingdom,False,False,False,False,7315.7100686368385,False,False
061440,014272,Stakester,https://www.crunchbase.com/organization/stakester,2019,000894,RTP Global,https://www.crunchbase.com/organization/rtp-global,2000-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,226,143.0,71,29.0,True,False,False,False,False,False,True,0.0,True,2020-09-01,2020,2000.0,20.0,2,Lead,True,True,United Kingdom,United Kingdom,True,True,True,True,4.639509600861927,True,True
061441,014407,So Syncd,https://www.crunchbase.com/organization/so-syncd,2019,004767,KM Capital,https://www.crunchbase.com/organization/km-capital-9d55,2014-11-17,-2.2451148,53.4794892,-0.1440551,51.4893335,25,24.0,4.0,1.0,False,False,False,False,True,False,False,263.0580556465361,False,2021-04-26,2021,2014.0,7.0,1,Co-Investor,False,False,United Kingdom,,False,False,False,False,0.0,True,False
061443,014187,Leatherback,https://www.crunchbase.com/organization/leatherback,2019,005132,Zedcrest Capital Limited,https://www.crunchbase.com/organization/zedcrest-capital-limited,2013-03-01,3.3941795,6.4550575,-0.1440551,51.4893335,12,12.0,3.0,0.0,True,False,False,False,False,False,False,5018.193891217523,False,2022-04-05,2022,2013.0,9.0,1,Lead,False,False,Nigeria,,False,False,False,False,3801.144693580288,False,False
061445,014073,Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,2019,000065,Hoxton Ventures,https://www.crunchbase.com/organization/hoxton-ventures,2013-11-26,-0.1440551,51.4893335,-1.2578499,51.7520131,112,72.0,50,15.0,False,False,False,False,True,False,False,82.25276663828812,True,2021-06-16,2021,2013.0,8.0,5,Co-Investor,False,False,United Kingdom,United Kingdom,True,False,False,False,4.639509600861927,True,False
061445,014073,Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,2019,000007,Khosla Ventures,https://www.crunchbase.com/organization/khosla-ventures,2004-01-01,-122.177992,37.4519671,-1.2578499,51.7520131,"1,286",665.0,476,180.0,True,False,False,False,False,False,True,8561.485253367375,False,2021-06-16,2021,2004.0,17.0,5,Lead,False,False,United States,United Kingdom,False,False,False,False,8194.535714506947,False,False
061445,014073,Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,2019,002889,Selvedge Venture,https://www.crunchbase.com/organization/selvedge-venture,2021-01-01,-0.1440551,51.4893335,-1.2578499,51.7520131,15,12.0,4.0,0.0,False,False,False,False,False,False,False,82.25276663828812,True,2021-06-16,2021,2021.0,0.0,5,Co-Investor,False,False,United Kingdom,United Kingdom,True,False,False,False,4.639509600861927,True,False
061445,014073,Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,2019,002097,Apollo Health Ventures,https://www.crunchbase.com/organization/apollo-health-ventures,2016-01-01,10.000654,53.550341,-1.2578499,51.7520131,16,9.0,9,0.0,False,True,False,False,False,False,False,784.4288100072052,False,2021-06-16,2021,2016.0,5.0,5,Co-Investor,False,False,Germany,United Kingdom,False,False,False,False,0.0,True,False
061445,014073,Ochre Bio,https://www.crunchbase.com/organization/ochre-bio,2019,001074,BACKED VC,https://www.crunchbase.com/organization/backed-vc,2015-01-01,-0.1440551,51.4893335,-1.2578499,51.7520131,88,61.0,22,9.0,False,False,False,False,False,False,False,82.25276663828812,True,2021-06-16,2021,2015.0,6.0,5,Co-Investor,False,False,United Kingdom,United Kingdom,True,False,False,False,4.639509600861927,True,False
061448,014552,CuroCarers,https://www.crunchbase.com/organization/curocarers,2019,001836,Bethnal Green Ventures,https://www.crunchbase.com/organization/bethnal-green-ventures,2012-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,200,164.0,33,4.0,True,True,True,False,False,False,False,0.0,True,2021-02-07,2021,2012.0,9.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061449,014405,Opsly,https://www.crunchbase.com/organization/opsly,2019,004170,QVentures,https://www.crunchbase.com/organization/q-ventures,2015-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,115,111.0,38,13.0,True,False,False,True,True,False,False,0.0,True,2020-10-09,2020,2015.0,5.0,1,Lead,True,True,United Kingdom,United Kingdom,True,True,True,True,4.639509600861927,True,True
061450,014632,Point-Sigma,https://www.crunchbase.com/organization/point-sigma,2019,004865,CircleRock Capital,https://www.crunchbase.com/organization/circlerock-capital,2020-01-01,-6.2544366,53.3436671,-0.1440551,51.4893335,20,16.0,0,0.0,False,False,False,False,False,False,False,462.65857540425225,False,2023-06-21,2023,2020.0,3.0,2,Co-Investor,False,False,Ireland,,False,False,False,False,0.7540886496294528,True,False
061450,014632,Point-Sigma,https://www.crunchbase.com/organization/point-sigma,2019,005569,Britbots,https://www.crunchbase.com/organization/britbots,2017-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,5,4.0,1.0,0.0,False,True,False,False,False,False,False,0.0,True,2023-06-21,2023,2017.0,6.0,2,Co-Investor,True,False,United Kingdom,,False,False,True,False,4.639509600861927,True,False
061451,014095,Bodyswaps,https://www.crunchbase.com/organization/bodyswaps,2019,005021,Ufi Ventures,https://www.crunchbase.com/organization/ufi-ventures,2011-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,15,12.0,5.0,0.0,True,False,False,False,False,False,False,0.0,True,2020-09-23,2020,2011.0,9.0,1,Lead,True,True,United Kingdom,United Kingdom,True,True,True,True,4.639509600861927,True,True
061453,014221,Oto Health,https://www.crunchbase.com/organization/oto-4786,2019,001056,Calm/Storm Ventures,https://www.crunchbase.com/organization/calm-storm-ventures,2020-01-01,16.4221587,48.1857192,-0.1440551,51.4893335,95,82.0,8,3.0,False,True,False,False,True,False,False,1240.4215065874357,False,2022-01-14,2022,2020.0,2.0,4,Co-Investor,False,False,Austria,United Kingdom,False,False,False,False,4.458645788406732,True,False
061453,014221,Oto Health,https://www.crunchbase.com/organization/oto-4786,2019,001836,Bethnal Green Ventures,https://www.crunchbase.com/organization/bethnal-green-ventures,2012-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,200,164.0,33,4.0,False,True,True,False,False,False,False,0.0,True,2022-01-14,2022,2012.0,10.0,4,Co-Investor,True,False,United Kingdom,United Kingdom,True,False,True,False,4.639509600861927,True,False
061453,014221,Oto Health,https://www.crunchbase.com/organization/oto-4786,2019,000796,Bossa Invest,https://www.crunchbase.com/organization/bossanova-investimentos,2011-01-01,-46.6333824,-23.5506507,-0.1440551,51.4893335,"2,204",,58,230.0,False,False,False,False,False,False,True,9495.172609673005,False,2022-01-14,2022,2011.0,11.0,4,Co-Investor,False,False,Brazil,United Kingdom,False,False,False,False,7947.8836632976145,False,False
061453,014221,Oto Health,https://www.crunchbase.com/organization/oto-4786,2019,000303,Acequia Capital (AceCap),https://www.crunchbase.com/organization/acequia-capital,2010-01-01,-122.330062,47.6038321,-0.1440551,51.4893335,471,328.0,19,54.0,False,False,False,False,False,False,False,7700.597191737697,False,2022-01-14,2022,2010.0,12.0,4,Co-Investor,False,False,United States,United Kingdom,False,False,False,False,7276.808878285266,False,False
061454,014263,Hopin,https://www.crunchbase.com/organization/hopin-8ff6,2019,000010,Seedcamp,https://www.crunchbase.com/organization/seedcamp,2007-05-01,-0.1440551,51.4893335,-0.1440551,51.4893335,624,422.0,82,74.0,True,False,True,False,True,False,False,0.0,True,2019-10-10,2019,2007.0,12.0,1,Lead,True,True,United Kingdom,United Kingdom,True,True,True,True,4.639509600861927,True,True
061458,014335,The Farewell Guide,https://www.crunchbase.com/organization/legacy-of-lives,2019,005152,UKTV Ventures,https://www.crunchbase.com/organization/uktv-ventures,1992-11-01,-0.1440551,51.4893335,-0.1440551,51.4893335,12,12.0,5.0,1.0,True,False,False,False,False,True,False,0.0,True,2024-03-12,2024,1992.0,32.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061459,014285,GoSolo,https://www.crunchbase.com/organization/gosolo,2019,000203,Blue Lake,https://www.crunchbase.com/organization/blue-lake-accelerator,2019-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,11,10.0,4,0.0,True,False,True,False,False,False,False,0.0,True,2021-08-16,2021,2019.0,2.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061460,014633,Volatile,https://www.crunchbase.com/organization/volatile,2019,000004,Plug and Play,https://www.crunchbase.com/organization/plug-and-play-ventures,2006-01-01,-122.036349,37.3688301,-0.1440551,51.4893335,"2,068",,239,194.0,True,False,True,False,False,False,True,8636.886461759219,False,2019-09-06,2019,2006.0,13.0,3,Lead,False,False,United States,United Kingdom,False,False,False,False,8195.194100247714,False,False
061460,014633,Volatile,https://www.crunchbase.com/organization/volatile,2019,004840,Plug & Play Topeka,https://www.crunchbase.com/organization/plug-play-topeka,2006-01-01,-122.036349,37.3688301,-0.1440551,51.4893335,21,21.0,20.0,1.0,False,False,False,False,False,False,False,8636.886461759219,False,2019-09-06,2019,2006.0,13.0,3,Co-Investor,False,False,United States,United Kingdom,False,False,False,False,8195.194100247714,False,False
061460,014633,Volatile,https://www.crunchbase.com/organization/volatile,2019,000002,SOSV,https://www.crunchbase.com/organization/sosv,1995-01-01,-74.6597376,40.3496953,-0.1440551,51.4893335,"2,881",,"1,149",80.0,False,True,True,False,False,False,True,5638.1341481032505,False,2019-09-06,2019,1995.0,24.0,3,Co-Investor,False,False,United States,United Kingdom,False,False,False,False,5183.15384008798,False,False
061462,014170,Solvemed Group,https://www.crunchbase.com/organization/solvemed-group,2019,000155,Sunfish Partners,https://www.crunchbase.com/organization/sunfish-partners,2016-01-01,21.0067249,52.2319581,0.1186637,52.2055314,24,18.0,15,1.0,True,False,False,False,False,False,False,1418.0269929214685,False,2020-12-16,2020,2016.0,4.0,2,Lead,False,False,Poland,United Kingdom,False,False,False,False,0.0,True,True
061462,014170,Solvemed Group,https://www.crunchbase.com/organization/solvemed-group,2019,000082,Rheingau Founders,https://www.crunchbase.com/organization/rheingau-founders,2011-01-01,13.3989367,52.510885,0.1186637,52.2055314,81,48.0,22,12.0,False,False,False,False,False,False,False,901.2194464705198,False,2020-12-16,2020,2011.0,9.0,2,Co-Investor,False,False,Germany,United Kingdom,False,False,False,False,0.0,True,False
061463,014168,Cyscale,https://www.crunchbase.com/organization/cyscale,2019,001909,Gapminder VC,https://www.crunchbase.com/organization/gapminder-vc,2017-12-01,26.1009263,44.4356444,-0.1440551,51.4893335,63,37.0,35,1.0,True,False,False,False,False,False,False,2091.47607682961,False,2021-01-10,2021,2017.0,4.0,1,Lead,False,False,Romania,,False,False,False,False,746.5994266353129,False,False
061464,014643,ArcX Technology,https://www.crunchbase.com/organization/arcx-technology,2019,004703,Ride Home Fund,https://www.crunchbase.com/organization/ride-home-fund,2021-10-01,-73.9497211,40.6526006,-0.1440551,51.4893335,27,23.0,1.0,1.0,False,False,False,False,True,False,False,5570.278077249042,False,2023-01-01,2023,2021.0,2.0,1,Co-Investor,False,False,United States,,False,False,False,False,5115.523249024537,False,False
061465,014401,NoBACZ,https://www.crunchbase.com/organization/nobacz,2019,004034,Parkwalk Advisors,https://www.crunchbase.com/organization/parkwalk-advisors,2009-05-01,-0.1440551,51.4893335,0.1186637,52.2055314,324,165.0,86,30.0,False,False,False,False,False,False,False,81.6565725707354,True,2023-03-09,2023,2009.0,14.0,1,Co-Investor,False,False,United Kingdom,United Kingdom,True,False,False,False,4.639509600861927,True,False
061468,014288,Kestrl: Muslim Money App,https://www.crunchbase.com/organization/kestrl,2019,005890,Wahed Ventures,https://www.crunchbase.com/organization/wahed-ventures,,33.3638783,35.1746503,-0.1440551,51.4893335,2,2.0,0,0.0,False,False,False,False,False,False,False,3217.6963212596465,False,2023-09-01,2023,,,1,Co-Investor,False,False,Cyprus,,False,False,False,False,1713.9329509784184,False,False
061471,014283,Bequest,https://www.crunchbase.com/organization/bequest,2019,004826,Form Ventures,https://www.crunchbase.com/organization/form-ventures,2019-09-01,-0.1440551,51.4893335,-0.1440551,51.4893335,21,19.0,2.0,1.0,False,False,False,False,False,False,False,0.0,True,2021-06-30,2021,2019.0,2.0,1,Co-Investor,True,False,United Kingdom,,False,False,True,False,4.639509600861927,True,False
061472,014481,BUA FIT,https://www.crunchbase.com/organization/bua-fit,2019,000008,Newchip Accelerator,https://www.crunchbase.com/organization/newchip,2016-01-01,-97.7436995,30.2711286,-0.1440551,51.4893335,"1,285",,26,13.0,False,False,True,False,False,False,False,7909.917725334796,False,2021-05-01,2021,2016.0,5.0,2,Co-Investor,False,False,United States,,False,False,False,False,7447.611295607984,False,False
061472,014481,BUA FIT,https://www.crunchbase.com/organization/bua-fit,2019,002414,StartUp Health,https://www.crunchbase.com/organization/startup-health,2011-03-01,-74.0060152,40.7127281,-0.1440551,51.4893335,390,362.0,9,33.0,False,True,False,False,False,False,False,5569.791902778004,False,2021-05-01,2021,2011.0,10.0,2,Co-Investor,False,False,United States,,False,False,False,False,5114.884828999828,False,False
061473,014196,Alena,https://www.crunchbase.com/organization/alena,2019,001116,Stride.VC,https://www.crunchbase.com/organization/stride-vc,2018-05-01,-0.1440551,51.4893335,-0.1440551,51.4893335,68,44.0,39,5.0,True,False,False,False,False,False,False,0.0,True,2022-03-23,2022,2018.0,4.0,3,Lead,True,True,United Kingdom,United Kingdom,True,True,True,True,4.639509600861927,True,True
061473,014196,Alena,https://www.crunchbase.com/organization/alena,2019,005483,Pink Salt Ventures,https://www.crunchbase.com/organization/pink-salt-ventures,2019-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,6,6.0,1.0,0.0,False,False,False,False,False,False,False,0.0,True,2022-03-23,2022,2019.0,3.0,3,Co-Investor,True,False,United Kingdom,United Kingdom,True,False,True,False,4.639509600861927,True,False
061473,014196,Alena,https://www.crunchbase.com/organization/alena,2019,004956,re.Mind Capital,https://www.crunchbase.com/organization/re-mind-capital,2020-01-01,14.4841322,35.906555,-0.1440551,51.4893335,17,17.0,4.0,2.0,False,False,False,False,False,False,False,2085.5965464097685,False,2022-03-23,2022,2020.0,2.0,3,Co-Investor,False,False,Malta,United Kingdom,False,False,False,False,1152.0455770097553,False,False
061474,014386,Machine Labs,https://www.crunchbase.com/organization/machine-labs,2019,004107,Techstart Ventures,https://www.crunchbase.com/organization/techstart-ventures,2014-01-01,-5.9277097,54.5975804,-3.1904199,55.9519018,165,105.0,83,7.0,True,False,False,False,False,False,False,229.62203056775977,False,2020-07-09,2020,2014.0,6.0,1,Lead,False,False,United Kingdom,United Kingdom,True,True,False,False,140.48988071186716,False,False
061475,014112,OutThink,https://www.crunchbase.com/organization/outthink,2019,004202,Forward Partners,https://www.crunchbase.com/organization/forward-partners,2013-09-01,-0.1440551,51.4893335,-0.1440551,51.4893335,97,66.0,37.0,16.0,True,False,False,False,False,False,False,0.0,True,2020-02-12,2020,2013.0,7.0,1,Lead,True,True,United Kingdom,United Kingdom,True,True,True,True,4.639509600861927,True,True
061481,014100,AudioStack,https://www.crunchbase.com/organization/aflorithmic-labs,2019,005173,Quadri Ventures,https://www.crunchbase.com/organization/quadri-ventures,2023-01-01,-0.1440551,51.4893335,-0.1440551,51.4893335,11,8.0,7.0,0.0,True,False,False,False,False,False,False,0.0,True,2024-02-06,2024,2023.0,1.0,1,Lead,True,True,United Kingdom,,False,False,True,True,4.639509600861927,True,True
061482,014532,Streetify,https://www.crunchbase.com/organization/streetify,2019,000008,Newchip Accelerator,https://www.crunchbase.com/organization/newchip,2016-01-01,-97.7436995,30.2711286,-1.3289942,50.8712423,"1,285",,26,13.0,False,False,True,False,False,False,False,7863.955617249754,False,2021-12-22,2021,2016.0,5.0,1,Co-Investor,False,False,United States,,False,False,False,False,7447.611295607984,False,False
061483,014534,Suments Data,https://www.crunchbase.com/organization/suments-data,2019,004107,Techstart Ventures,https://www.crunchbase.com/organization/techstart-ventures,2014-01-01,-5.9277097,54.5975804,-5.9277097,54.5975804,165,105.0,83,7.0,False,False,False,False,False,False,False,0.0,True,2022-10-12,2022,2014.0,8.0,1,Co-Investor,True,False,United Kingdom,,False,False,True,False,140.48988071186716,False,False
061484,014212,KLIQ,https://www.crunchbase.com/organization/remote-coach,2019,000001,Techstars,https://www.crunchbase.com/organization/techstars,2006-08-01,-105.270545,40.0149856,-0.1440551,51.4893335,"6,189",,"3,257",527.0,False,False,True,False,False,False,True,7533.16702090882,False,2024-02-27,2024,2006.0,18.0,2,Co-Investor,False,False,United States,,False,False,False,False,7074.62270759632,False,False
061484,014212,KLIQ,https://www.crunchbase.com/organization/remote-coach,2019,004301,Serena Ventures,https://www.crunchbase.com/organization/serena-ventures,2014-01-01,-122.4193286,37.7792588,-0.1440551,51.4893335,69,60.0,18.0,9.0,True,False,False,False,False,False,True,8616.713337577476,False,2024-02-27,2024,2014.0,10.0,2,Lead,False,False,United States,,False,False,False,False,8176.244865509954,False,False
061485,014313,Calyo,https://www.crunchbase.com/organization/calyo,2019,005569,Britbots,https://www.crunchbase.com/organization/britbots,2017-01-01,-0.1440551,51.4893335,-2.600511,51.450363,5,4.0,1.0,0.0,True,True,False,False,False,False,False,170.1966800850627,False,2021-03-01,2021,2017.0,4.0,1,Lead,False,False,United Kingdom,,False,False,False,False,4.639509600861927,True,True
061486,014117,Vamstar,https://www.crunchbase.com/organization/vamstar,2019,000005,Antler,https://www.crunchbase.com/organization/antler-be9c,2018-01-01,103.85007,1.28967,-0.1440551,51.4893335,"1,778",,789,12.0,True,False,False,False,False,False,True,10856.912543700852,False,2019-09-24,2019,2018.0,1.0,1,Lead,False,False,Singapore,United Kingdom,False,False,False,False,8724.631996768945,False,False
061487,014361,Imperium Drive,https://www.crunchbase.com/organization/imperium-drive,2019,000001,Techstars,https://www.crunchbase.com/organization/techstars,2006-08-01,-105.270545,40.0149856,-0.1440551,51.4893335,"6,189",,"3,257",527.0,True,False,True,False,False,False,True,7533.16702090882,False,2019-09-25,2019,2006.0,13.0,2,Lead,False,False,United States,United Kingdom,False,False,False,False,7074.62270759632,False,False
