Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,number_lead_seed_investors,years_to_seed,regional_seed_investor_binary,regional_seed_investor_binary,regional_lead_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_seed_investor_binary,overregional_lead_seed_investor_binary,avg_exits_of_seed_investors,specific_lead_vc_in_seed_binary,target_lead_vc_in_seed_binary,accelerator_lead_funding_binary,angel_group_lead_funding_binary,micro_vc_lead_funding_binary,corporate_vc_lead_funding_binary,number_seed_investors_same_city,number_seed_lead_investors_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,seed_lead_investor_same_city,number_homecountry_investors,number_homecountry_lead_investors,homecountry_lead_investor,hub_lead_vc_in_seed_binary,vcs_within_50km,vcs_within_50km,top_university_count,top_university_count,top_university_ecosystem_binary,top_university_ecosystem_binary,founded_startups_in_environment,successful_startups_in_environment,share_successful_startups_in_environment,share_successful_startups_in_environment,distance_to_hub,minimum_seed_vc_distance_non_lead,avg_seed_vc_distance_non_lead,maximum_seed_vc_distance_non_lead,minimum_lead_seed_vc_distance,avg_lead_seed_vc_distance,maximum_lead_seed_vc_distance,min_seed_investor_pairwise_distance,max_seed_investor_pairwise_distance,gdp_growth_founding_year,investment_volume_first_seed_year,exit_date,max_seed_investor_distance,seed_investors_all_same_country,seed_investors_all_same_country_as_startup,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,european_investor,all_european_investor,global_investor,all_global_investor,us_investor,all_us_investor,dach_investor,all_dach_investor
8336,CYCLE,https://www.crunchbase.com/organization/gethenry,2018,Germany,52.510885,13.3989367,2.0,0,True,True,11.358967,5,13,2543.965540325628,0.0,3759.995215986027,87.71428571428571,7.1,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Series A,2.0,0,True,True,False,True,True,True,True,True,84.6,False,True,True,False,True,False,5,0,False,False,False,False,False,False,False,False,7,0,False,True,539,539,3,3,True,True,676,252,0.3727810650887574,0.3727810650887574,0.0,0.0,1804.542820742898,7994.903217353455,932.65776777123,5748.130658517458,8155.867103890571,0.0,8410.55354107772,2.07,7.244941546337007,,8155.867103890571,False,False,False,2018-11-05,2022-05-11,True,False,True,True,True,False,True,False
3219,Biloba,https://www.crunchbase.com/organization/biloba,2018,France,48.8534951,2.3483915,1.0,2,True,False,3.058048,2,12,4037.1203231586182,0.0,4996.212235226608,167.0625,8.1,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,Seed,1.0,2,True,True,True,True,True,True,True,False,17.8,False,False,False,False,False,False,4,1,True,True,True,True,True,True,True,True,4,1,True,True,841,841,4,4,True,True,664,216,0.3253012048192771,0.3253012048192771,0.6205248203236772,0.0,4306.26167803586,8931.940446376846,0.0,0.0,0.0,0.0,9609.408859190697,2.07,7.244941546337007,,8931.940446376846,False,False,False,2020-07-21,2021-04-13,True,False,True,True,True,False,True,False
11285,Musiversal,https://www.crunchbase.com/organization/musiversal,2018,Portugal,38.7077507,-9.1365919,2.0,1,True,False,4.46,4,5,43.76934548063266,0.0,77.81216974334696,18.5,6.3,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,,Venture - Series Unknown,3.0,1,True,True,True,True,True,True,True,False,1.2,False,True,False,False,False,False,8,4,True,True,True,True,True,True,True,True,10,4,True,True,93,93,0,0,False,False,68,16,0.2352941176470588,0.2352941176470588,0.0,0.0,72.94890913438776,218.8467274031633,0.0,0.0,0.0,0.0,218.8467274031633,2.07,3.86702563949741,,218.8467274031633,True,True,False,2019-05-10,2023-05-01,True,True,False,False,False,False,False,False
21768,triply,https://www.crunchbase.com/organization/triply-54a7,2018,Austria,48.3059078,14.286198,3.0,1,False,True,1.358668,2,6,63.48942526992441,0.0,95.23413790488662,54.0,11.2,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,1,True,True,False,True,True,True,True,True,1.5,False,False,False,False,False,True,3,0,False,False,False,False,False,False,False,False,5,1,True,True,18,18,0,0,False,False,15,5,0.3333333333333333,0.3333333333333333,154.82974722241377,0.0,39.68089079370276,158.72356317481103,158.72356317481103,158.72356317481103,158.72356317481103,0.0,158.72356317481103,2.07,4.2456340097683265,,158.72356317481103,True,True,False,2019-01-01,2022-11-28,True,True,False,False,False,False,True,True
21771,BioCraft Pet Nutrition,https://www.crunchbase.com/organization/because-animals,2018,Austria,48.1857192,16.4221587,2.0,0,True,False,0.0,5,5,5784.63023393708,1240.4215065874355,4030.755399682042,103.5,12.5,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,,Seed,3.0,0,False,False,False,True,True,True,True,True,42.1,True,True,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,127,127,2,2,True,True,100,28,0.28,0.28,4.458645788406764,1240.4215065874355,4841.6970367390995,9650.86667775732,6868.904178712219,7906.229927632539,9650.86667775732,0.0,8639.055888557226,2.07,4.439115601658009,,9650.86667775732,False,False,False,2018-07-19,2022-12-19,True,False,True,True,True,False,False,False
3238,Fifty,https://www.crunchbase.com/organization/fifty-app,2018,France,48.8534951,2.3483915,3.0,1,True,True,11.0,2,6,3584.0660494428616,0.0,4876.144810828273,193.5,15.3,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,1,True,True,False,True,True,True,True,True,35.3,False,False,False,False,False,False,2,0,False,False,False,False,False,False,False,False,2,0,False,True,841,841,4,4,True,True,664,216,0.3253012048192771,0.3253012048192771,0.6205248203236772,0.0,4125.458224657302,8953.058873364853,877.1051733706614,877.1051733706614,877.1051733706614,0.0,9105.379103297077,2.07,7.378383712996715,,8953.058873364853,False,False,False,2019-06-01,2022-06-01,True,False,True,True,True,False,True,False
1933,Genster,https://www.crunchbase.com/organization/genster,2018,Czech Republic,50.0596288,14.4464593,2.0,1,True,False,0.0,2,2,0.0,0.0,0.0,22.666666666666668,4.0,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,,Seed,2.0,1,True,True,True,False,False,False,False,False,0.7,False,True,False,False,False,False,3,3,True,True,True,True,True,True,True,True,3,3,True,True,124,124,0,0,False,False,101,19,0.1881188118811881,0.1881188118811881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3.40452517175483,,0.0,True,True,True,2019-01-08,2020-01-21,True,True,False,False,False,False,False,False
3253,getfluence,https://www.crunchbase.com/organization/getfluence,2018,France,43.6561282,1.4829982,1.0,1,False,True,0.0,1,1,191.2315322204379,191.2315322204379,0.0,4.0,3.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,Series A,1.0,1,False,False,False,True,True,True,True,True,0.0,False,False,True,False,False,False,0,0,False,False,False,False,False,False,False,False,1,1,True,False,15,15,0,0,False,False,9,1,0.1111111111111111,0.1111111111111111,259.1247184909567,0.0,0.0,0.0,191.2315322204379,191.2315322204379,191.2315322204379,0.0,0.0,2.07,7.378383712996715,,191.2315322204379,True,True,False,2019-04-01,2019-04-01,True,True,False,False,False,False,False,False
21781,Seven Bel,https://www.crunchbase.com/organization/seven-bel,2018,Austria,48.3059078,14.286198,2.0,0,False,True,1.517841,3,2,161.01218215582182,158.72356317481103,96.15459876073189,19.0,10.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Series A,2.0,0,False,False,False,True,True,True,True,True,3.3,False,False,False,True,False,False,0,0,False,False,False,False,False,False,False,False,3,3,True,True,18,18,0,0,False,False,15,5,0.3333333333333333,0.3333333333333333,154.82974722241377,0.0,0.0,0.0,158.72356317481103,161.01218215582182,162.15649164632725,0.0,144.23189814109782,2.07,4.439115601658009,,162.15649164632725,True,True,False,2018-09-30,2022-02-28,True,True,False,False,False,False,True,True
8309,DIZZBO,https://www.crunchbase.com/organization/dizzbo,2018,Germany,52.510885,13.3989367,4.0,2,True,False,2.161844,1,4,251.94878037171617,0.0,503.89756074343234,1.0,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,,2,True,True,False,True,True,True,True,False,0.0,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,1,0,False,False,539,539,3,3,True,True,676,252,0.3727810650887574,0.3727810650887574,0.0,0.0,251.94878037171617,503.89756074343234,0.0,0.0,0.0,503.89756074343234,503.89756074343234,2.07,7.550135342488429,,503.89756074343234,False,False,False,2020-12-03,2020-12-03,True,True,False,False,False,False,True,True
3248,MyDataModels,https://www.crunchbase.com/organization/mydatamodels,2018,France,43.641141,7.0086255,3.0,1,False,True,7.563131,2,3,802.5534897595608,137.6887582383156,739.4846700901244,181.75,16.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,2.0,1,False,False,False,True,True,True,True,True,38.5,False,True,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,True,12,12,0,0,False,False,11,1,0.0909090909090909,0.0909090909090909,266.36049077673397,137.6887582383156,615.6241504306191,1093.559542622923,885.4061155540819,989.4828290885024,1093.559542622923,0.0,1184.9615526748298,2.07,7.378383712996715,,1093.559542622923,False,False,False,2019-01-31,2020-12-09,True,True,False,False,False,False,True,False
3247,PricingHUB,https://www.crunchbase.com/organization/pricing-hub,2018,France,48.8432434,2.4159739,3.0,2,True,True,2.364905,1,2,5.074843689699187,5.074843689699187,0.0,71.5,11.0,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,2,True,True,True,False,False,False,False,False,22.5,False,True,False,False,False,False,2,1,True,True,True,True,True,True,True,True,2,1,True,True,841,841,4,4,True,True,638,209,0.3275862068965517,0.3275862068965517,5.342177980619567,5.074843689699187,5.074843689699187,5.074843689699187,5.074843689699187,5.074843689699187,5.074843689699187,0.0,0.0,2.07,7.244941546337007,,5.074843689699187,True,True,True,2020-09-10,2020-09-10,True,True,False,False,False,False,False,False
11785,Swyg,https://www.crunchbase.com/organization/swyg,2018,Ireland,53.3436671,-6.2544366,1.0,2,True,True,1.180409,1,3,4319.815752830005,462.65857540425225,8616.713337577476,41.666666666666664,8.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Pre-Seed,1.0,2,False,False,False,True,True,True,True,True,7.3,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,True,100,100,0,0,False,False,166,39,0.2349397590361445,0.2349397590361445,0.7540886496293536,8176.972930255759,8176.972930255759,8176.972930255759,462.65857540425225,462.65857540425225,462.65857540425225,8616.713337577476,8616.713337577476,2.07,5.303304908059076,,8176.972930255759,False,False,False,2020-09-09,2020-09-09,True,False,True,True,True,False,False,False
3245,Zenride,https://www.crunchbase.com/organization/zenride,2018,France,48.8534951,2.3483915,3.0,1,True,False,8.793122,3,4,0.0,0.0,0.0,36.0,5.3,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,1.8,False,False,False,False,False,False,4,1,True,True,True,True,True,True,True,True,4,1,True,True,841,841,4,4,True,True,664,216,0.3253012048192771,0.3253012048192771,0.6205248203236772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.378383712996715,,0.0,True,True,True,2019-12-18,2022-03-28,True,True,False,False,False,False,False,False
7405,SingularCover,https://www.crunchbase.com/organization/singularcover,2018,Spain,41.3825802,2.177073,2.0,1,True,False,2.029619,1,2,749.2430711475439,0.0,1498.4861422950878,361.0,6.5,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,Venture - Series Unknown,2.0,1,True,True,True,True,True,True,True,True,54.5,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,256,256,2,2,True,True,291,66,0.2268041237113402,0.2268041237113402,0.0,0.0,0.0,0.0,0.0,749.2430711475439,1498.4861422950878,1498.4861422950878,1498.4861422950878,2.07,5.993961427306569,,1498.4861422950878,False,False,False,2019-06-06,2019-06-06,True,True,False,False,False,False,True,False
8772,Intertempi,https://www.crunchbase.com/organization/intertempi,2018,Germany,52.510885,13.3989367,2.0,1,True,True,0.0,1,1,0.0,0.0,0.0,14.0,1.0,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,Seed,1.0,1,True,True,True,False,False,False,False,False,1.0,False,False,False,False,True,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,539,539,3,3,True,True,676,252,0.3727810650887574,0.3727810650887574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.650168700845001,,0.0,True,True,True,2019-01-01,2019-01-01,True,True,False,False,False,False,True,True
8320,Alpaca,https://www.crunchbase.com/organization/alpaca,2018,Germany,52.510885,13.3989367,4.0,0,True,False,0.1,1,6,8204.292448729851,6057.571820064773,2377.4888104395914,360.2,12.3,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,True,True,True,False,5.0,Pre-Seed,,0,False,False,False,True,True,True,True,False,126.2,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,539,539,3,3,True,True,676,251,0.371301775147929,0.371301775147929,0.0,6057.571820064773,8204.292448729851,9395.647881224331,0.0,0.0,0.0,0.0,4284.479148156216,2.07,7.244941546337007,2023-07-27,9395.647881224331,True,False,False,2018-12-10,2018-12-10,False,False,True,True,True,True,False,False
8322,Mercavus,https://www.crunchbase.com/organization/mercavus,2018,Germany,52.510885,13.3989367,2.0,1,True,False,3.810875,2,3,201.2930855120572,0.0,301.9396282680858,154.6,10.6,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,,Seed,,1,True,True,False,True,True,True,True,False,46.4,False,False,False,False,False,False,3,0,False,False,False,False,False,False,False,False,5,0,False,False,539,539,3,3,True,True,676,252,0.3727810650887574,0.3727810650887574,0.0,0.0,201.2930855120572,503.23271378014306,0.0,0.0,0.0,0.0,503.23271378014306,2.07,7.650168700845001,,503.23271378014306,True,True,False,2019-06-01,2020-01-01,True,True,False,False,False,False,True,True
8324,Belyntic,https://www.crunchbase.com/organization/belyntic,2018,Germany,52.510885,13.3989367,2.0,0,True,True,3.662877,3,5,190.87738768387783,0.0,286.31608152581674,211.57142857142856,43.8,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,4.0,Seed,4.0,0,True,True,True,True,True,True,True,True,40.0,False,True,False,False,False,False,3,3,True,True,True,True,True,True,True,True,5,5,True,True,539,539,3,3,True,True,676,251,0.371301775147929,0.371301775147929,0.0,0.0,0.0,0.0,0.0,190.87738768387783,477.19346920969457,0.0,477.19346920969457,2.07,7.244941546337007,2022-11-17,477.19346920969457,True,True,False,2016-09-01,2019-09-17,True,True,False,False,False,False,True,True
907,Debricked,https://www.crunchbase.com/organization/debricked,2018,Sweden,55.6052931,13.0001566,3.0,2,False,False,2.032371,1,1,513.070050377113,513.070050377113,0.0,17.0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,4.0,Seed,,2,False,False,False,True,True,True,True,False,1.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,229,229,1,1,True,True,28,5,0.1785714285714285,0.1785714285714285,28.4653070040476,513.070050377113,513.070050377113,513.070050377113,0.0,0.0,0.0,0.0,0.0,2.07,,2022-03-14,513.070050377113,True,True,False,2020-06-05,2020-06-05,True,True,False,False,False,False,False,False
11321,Vawlt,https://www.crunchbase.com/organization/vawlt-technologies,2018,Portugal,38.7077507,-9.1365919,5.0,1,True,True,3.323443,3,7,338.6943215341005,0.0,601.6216530367655,31.77777777777778,14.7,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,1.0,1,True,True,True,True,True,True,True,False,3.8,False,True,False,False,False,False,6,1,True,True,True,True,True,True,True,True,7,1,True,True,93,93,0,0,False,False,68,16,0.2352941176470588,0.2352941176470588,0.0,0.0,381.031111725863,1584.0775786504726,0.0,0.0,0.0,0.0,1584.0775786504726,2.07,3.86702563949741,,1584.0775786504726,False,False,False,2019-05-14,2024-03-12,True,True,False,False,False,False,False,False
143,Pethelp,https://www.crunchbase.com/organization/pethelp,2018,Poland,52.2319581,21.0067249,1.0,1,True,False,1.097687,3,3,84.18797592452042,0.0,168.37595184904083,9.666666666666666,8.3,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,,Seed,3.0,1,True,True,True,True,True,True,True,True,1.3,True,False,False,False,False,False,2,2,True,True,True,True,True,True,True,True,3,3,True,True,109,109,0,0,False,False,131,16,0.1221374045801526,0.1221374045801526,0.0,0.0,0.0,0.0,0.0,84.18797592452042,252.56392777356123,0.0,252.56392777356123,2.07,4.619073091157083,,252.56392777356123,True,True,False,2019-04-10,2021-08-01,True,True,False,False,False,False,False,False
993,Relox Robotics,https://www.crunchbase.com/organization/relox-robotics,2018,Sweden,59.3251172,18.0710935,4.0,0,True,False,0.022616,1,3,0.0,0.0,0.0,119.33333333333331,20.0,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Venture - Series Unknown,1.0,0,True,True,True,False,False,False,False,False,9.3,False,False,False,False,False,False,3,1,True,True,True,True,True,True,True,True,3,1,True,True,334,334,2,2,True,True,250,60,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,,,0.0,True,True,True,2018-05-01,2018-05-01,True,True,False,False,False,False,False,False
7067,Hannun,https://www.crunchbase.com/organization/hannun,2018,Spain,41.5629623,2.0100492,2.0,0,False,False,3.976148,3,5,1774.7059490264423,24.41208026703251,3188.6758333465086,10.6,8.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,,Seed,,0,True,True,False,True,True,True,True,False,0.6,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,4,0,False,False,256,256,0,0,False,False,7,1,0.1428571428571428,0.1428571428571428,24.412080267032547,24.41208026703251,1774.7059490264423,7453.6734849664035,0.0,0.0,0.0,0.0,7474.025703197854,2.07,6.2166061010848646,,7453.6734849664035,False,False,False,2018-02-01,2021-05-19,True,False,True,True,True,False,False,False
1769,Cyrkl,https://www.crunchbase.com/organization/cyrkl,2018,Czech Republic,50.0596288,14.4464593,3.0,2,True,True,2.154061,1,1,0.0,0.0,0.0,15.0,2.0,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,,Seed,1.0,2,True,True,True,False,False,False,False,False,1.0,True,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,124,124,0,0,False,False,101,19,0.1881188118811881,0.1881188118811881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.928523523860541,,0.0,True,True,True,2020-09-17,2020-09-17,True,True,False,False,False,False,False,False
2941,Descartes Underwriting,https://www.crunchbase.com/organization/descartes-underwriting,2018,France,48.8534951,2.3483915,3.0,1,True,True,2.273213,1,1,0.0,0.0,0.0,40.0,10.0,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,,Series B,1.0,1,True,True,True,False,False,False,False,False,9.0,False,False,False,False,False,False,1,1,True,True,True,True,True,True,True,True,1,1,True,True,841,841,4,4,True,True,664,215,0.3237951807228915,0.3237951807228915,0.6205248203236772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,7.378383712996715,,0.0,True,True,True,2019-02-06,2019-02-06,True,True,False,False,False,False,False,False
3068,Posos,https://www.crunchbase.com/organization/posos,2018,France,49.8941708,2.2956951,4.0,1,False,True,2.206699,1,1,115.78072851152652,115.78072851152652,0.0,37.0,7.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,,Series A,1.0,1,False,False,False,True,True,True,True,True,8.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,1,True,True,1,1,0,0,False,False,3,0,0.0,0.0,115.16564606449629,0.0,0.0,0.0,115.78072851152652,115.78072851152652,115.78072851152652,0.0,0.0,2.07,7.378383712996715,,115.78072851152652,True,True,False,2019-10-15,2019-10-15,True,True,False,False,False,False,False,False
2938,Meditect,https://www.crunchbase.com/organization/meditect,2018,France,44.841225,-0.5800364,1.0,1,False,True,2.133456,2,4,2104.051985228228,498.54706764659807,2804.1671232428903,31.75,26.3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,Venture - Series Unknown,1.0,1,False,False,False,True,True,True,True,True,6.2,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,2,1,True,True,21,21,0,0,False,False,21,4,0.1904761904761904,0.1904761904761904,444.8983784631913,498.54706764659807,2639.220291088772,3709.5569028098585,498.54706764659807,498.54706764659807,498.54706764659807,0.0,4206.250684864335,2.07,7.378383712996715,,3709.5569028098585,False,False,False,2019-04-09,2021-04-15,True,False,True,True,False,False,False,False
7068,A4CELL,https://www.crunchbase.com/organization/arrays-for-cell-nanodevices-sl,2018,Spain,40.4237276,-3.6899043,5.0,0,True,True,0.583924,2,1,0.0,0.0,0.0,39.0,3.5,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,Venture - Series Unknown,1.0,0,True,True,True,False,False,False,False,False,0.0,True,True,False,False,True,False,2,2,True,True,True,True,True,True,True,True,2,2,True,True,248,248,2,2,True,True,240,42,0.175,0.175,1.3966316113990815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,6.2166061010848646,,0.0,True,True,True,2018-02-06,2019-07-15,True,True,False,False,False,False,False,False
2929,AZmed,https://www.crunchbase.com/organization/azmed,2018,France,48.8534951,2.3483915,3.0,0,True,True,4.948849,2,2,6269.877912704211,4685.975652392518,12261.99677021564,5.0,7.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,,Series A,2.0,0,False,False,False,True,True,True,True,True,273.0,False,True,True,False,False,False,0,0,False,False,False,False,False,False,False,False,0,0,False,False,841,841,4,4,True,True,664,216,0.3253012048192771,0.3253012048192771,0.6205248203236772,0.0,0.0,0.0,4685.975652392518,6269.877912704211,7853.780173015904,12261.99677021564,12261.99677021564,2.07,7.0909098220799835,,7853.780173015904,False,False,False,2018-09-10,2021-10-28,False,False,True,True,True,False,False,False
2924,Poppins,https://www.crunchbase.com/organization/mila-79ab,2018,France,48.8534951,2.3483915,3.0,1,True,True,4.880562,2,4,1965.54191599,0.0,3931.079435550372,81.5,16.8,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,,Venture - Series Unknown,1.0,1,True,True,False,True,True,True,True,True,191.0,False,True,True,False,False,False,3,0,False,False,False,False,False,False,False,False,3,0,False,False,841,841,4,4,True,True,664,216,0.3253012048192771,0.3253012048192771,0.6205248203236772,0.0,2.7958303146986676,8.387490944096003,7853.780173015904,7853.780173015904,7853.780173015904,0.0,7862.141285382232,2.07,7.378383712996715,,7853.780173015904,False,False,False,2019-02-04,2021-03-16,True,False,True,True,True,False,False,False
7083,CubicUp,https://www.crunchbase.com/organization/cubicup,2018,Spain,39.4697065,-0.3763353,1.0,0,False,True,1.011941,2,5,980.790801959915,0.0,1363.0471132675511,22.4,8.0,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,,Venture - Series Unknown,1.0,0,True,True,False,True,True,True,True,True,1.2,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,3,1,True,True,40,40,0,0,False,False,70,6,0.0857142857142857,0.0857142857142857,302.5416859136113,0.0,1150.1844546755397,2291.4629182343406,303.21619109741636,303.21619109741636,303.21619109741636,0.0,2291.4629182343406,2.07,6.2166061010848646,,2291.4629182343406,False,False,False,2018-06-06,2021-05-26,True,True,False,False,False,False,False,False
7086,Proppos,https://www.crunchbase.com/organization/proppos,2018,Spain,41.3825802,2.177073,3.0,2,True,True,1.471456,3,5,338.377271007044,0.0,268.27662339792425,50.666666666666664,11.5,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,Seed,,2,True,True,False,True,True,True,True,False,2.7,False,False,False,False,False,False,1,0,False,False,False,False,False,False,False,False,6,0,False,False,256,256,2,2,True,True,291,66,0.2268041237113402,0.2268041237113402,0.0,0.0,338.377271007044,504.3657437075568,0.0,0.0,0.0,0.0,504.3657437075568,2.07,6.68586094706836,,504.3657437075568,True,True,False,2020-10-30,2023-11-01,True,True,False,False,False,False,False,False
11434,AQVA MORE,https://www.crunchbase.com/organization/aqva-more,2018,Portugal,38.6925777,-9.3123076,2.0,2,True,True,0.12188,1,1,15.188255432783128,15.188255432783128,0.0,257.0,8.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,,Seed,,2,True,True,False,False,False,False,False,False,32.0,False,False,False,False,False,False,0,0,False,False,False,False,False,False,False,False,1,0,False,False,93,93,0,0,False,False,6,0,0.0,0.0,15.341606885935333,15.188255432783128,15.188255432783128,15.188255432783128,0.0,0.0,0.0,0.0,0.0,2.07,3.7184382563554808,,15.188255432783128,True,True,False,2020-12-22,2020-12-22,True,True,False,False,False,False,False,False
